r,z,u_r,u_z,u_swirl,p,T
0.192839662,0.124721401,-0.00466977919,-0.0014624224,0.040060372,-0.502343367,1718.66835
0.193022145,0.0213559743,0.00620326065,-0.000391417121,-0.0468247188,-3.98444647,1720.45755
0.193090282,0.1225461,-0.00489030854,-0.00158265386,0.0364392676,-0.529740775,1720.26134
0.193163107,0.075,-0.00125502117,-0.00199967094,-0.0136485462,-2.60659763,1727.88317
0.193200935,0.0195897299,0.00606058778,-0.000338209954,-0.0479907415,-4.00700951,1720.76947
0.193358923,0.120214384,-0.00507697004,-0.00169911699,0.0327137826,-0.574489266,1721.79496
0.193367732,0.0179419674,0.00587920645,-0.000290840353,-0.0490843325,-4.03001653,1721.13949
0.193523339,0.0164047389,0.00566531234,-0.000248837415,-0.0501096421,-4.05351501,1721.55345
0.19364688,0.117715008,-0.00522068901,-0.00180932644,0.0288894941,-0.637691056,1723.24313
0.193668509,0.0149706296,0.00542465374,-0.000211753085,-0.0510705536,-4.07752624,1721.99867
0.193749616,0.0696352464,-0.000216552166,-0.00184796934,-0.0177604229,-2.83393982,1727.30988
0.19380394,0.0136327222,0.00516250269,-0.000179160591,-0.0519707295,-4.10200595,1722.46407
0.193930286,0.0123845633,0.00488363856,-0.00015065052,-0.0528136426,-4.12685847,1722.94025
0.193955543,0.115035914,-0.00531159606,-0.00190980209,0.0249732051,-0.72087056,1724.57875
0.194048157,0.0112201325,0.00459234624,-0.000125832038,-0.0536025964,-4.15195975,1723.41939
0.194158121,0.0101338132,0.00429243268,-0.000104333609,-0.0543407391,-4.17717083,1723.89516
0.194260709,0.00912036556,0.00398724922,-8.58061066e-05,-0.0550310717,-4.20234531,1724.36252
0.1942864,0.112164181,-0.0053399327,-0.00199753224,0.0209730054,-0.825245291,1725.7751
0.194296781,0.0646303672,0.000785765508,-0.00169408644,-0.021385045,-3.03140729,1726.63356
0.194356414,0.00817490128,0.00367971544,-6.99273581e-05,-0.0556764542,-4.22733851,1724.81757
0.1944457,0.00729285993,0.00337234917,-5.64011128e-05,-0.0562796097,-4.25202139,1725.25743
0.194528996,0.00646998704,0.00306729857,-4.49546484e-05,-0.0568431277,-4.27627893,1725.68001
0.194606705,0.0057023135,0.00276637484,-3.53393807e-05,-0.0573694669,-4.30000889,1726.0839
0.194641047,0.109085956,-0.00529510665,-0.00206969867,0.0168982947,-0.94994666,1726.80759
0.194679201,0.00498613648,0.0024710847,-2.73303891e-05,-0.0578609579,-4.32312542,1726.46827
0.194746834,0.00431800152,0.00218266215,-2.07247892e-05,-0.0583198071,-4.34555848,1726.83273
0.194807241,0.0599612217,0.00172858542,-0.00154313414,-0.0246153847,-3.200964,1725.88213
0.19480993,0.00369468589,0.00190209863,-1.5340446e-05,-0.0587480993,-4.36725255,1727.17723
0.194868793,0.00311318307,0.00163017131,-1.10144586e-05,-0.0591478018,-4.38816583,1727.50201
0.194890909,0.15,0,0,0.0873367173,-1.37045575,1692.45605
0.194923708,0.0025706882,0.0013674695,-7.60213321e-06,-0.0595207684,-4.40826848,1727.80751
0.19493347,0.14964235,-7.40314974e-05,-1.30836558e-06,0.0864440309,-1.34861336,1692.95329
0.194974939,0.00206458457,0.00111441887,-4.97315072e-06,-0.0598687438,-4.42754352,1728.09432
0.194979091,0.149258983,-0.000154689212,-3.75938904e-06,0.0854904072,-1.30267996,1693.48574
0.195021196,0.105786393,-0.00516573258,-0.0021222071,0.0127597363,-1.09482113,1727.65552
0.195022733,0.00159243101,0.000871303632,-3.01906422e-06,-0.0601933677,-4.44593804,1728.36316
0.195027993,0.14884805,-0.000242572539,-8.5703323e-06,0.0844723946,-1.25449713,1694.05561
0.195067321,0.00115195011,0.000638286716,-1.6381735e-06,-0.0604961802,-4.46344089,1728.6148
0.195080411,0.148407569,-0.000338267993,-1.56471124e-05,0.0833862527,-1.2038064,1694.66518
0.195108918,0.000741017226,0.000415427829,-7.98885345e-07,-0.0607786253,-4.48006879,1728.85008
